query	query_gene_n	library	rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Ligand_Perturbations_up	21	IL6-MCF7	1.2978641955747475e-05	19.165054179566564	215.64912762677807	TNFAIP6;MMP3;WNT5A;ADAM12;IL6R	4.9554814740126724e-05
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Ligand_Perturbations_up	23	TNFA-MCF7	1.3798749207177494e-05	18.914247517188695	211.66806927829904	TNFAIP6;SDC4;CCL20;ITGAV;CD47	5.0395431887083016e-05
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	22	TGF-beta human prostate fibroblasts GSE68164 ligand:240	7.923170436401275e-06	14.815176558978212	174.01490264331213	IL11;IL6;TNFAIP6;SERPINE1;TNC;PLOD2	6.767801657573463e-05
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_up	66	Tgfbr1 activemutant mouse GSE14523 sample 2023	4.0139341286861474e-06	12.738130563798219	158.2806821430154	IL11;TNFRSF12A;TNFAIP6;CCL20;INHBA;PTGS2;THBS1	9.603033316962768e-05
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	24	TGF-beta mouse embryonic fibroblasts GDS4898 ligand:244	1.4658775354410441e-05	18.669871794871796	207.80447408303743	IL6;MMP3;COL10A1;PTGS2;MMP10	0.00011727020283528353
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	25	TGF-beta1 human IOSE - immortalized ovarian surface epithelial cell line GDS2975 ligand:255	1.7681999717739116e-05	10.055294117647058	110.03471551513763	IL11;IL6;TNFAIP6;TNC;ITGAV;INHBA;PTGS2	0.0001357977578322364
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	46	IL6 anti-IL6 monoclonal antibody, neutralization human GSE62941 sample 1556	5.120920485645257e-06	12.256875	149.31541278323488	ACVR1;TNFAIP6;MMP3;SERPINE1;ITGA5;PTGS2;MMP10	0.00014817272100856168
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	26	TGF-beta1 human IOSE - immortalized ovarian surface epithelial cell line GDS2975 ligand:257	2.4646274898524795e-05	12.037955310682584	127.73335689233696	IL11;TNFAIP6;WNT5A;ADAM12;ITGAV;THBS1	0.00018200326078910618
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	27	TNFSF11 (RANKL) human monocyte-derived macrophage GSE72292 ligand:239	3.1195426097950775e-05	11.525513196480938	119.57995485619706	PDGFRB;IL6;TNFAIP6;WNT5A;THBS1;ACVR2A	0.00022183414114098328
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	29	Interleukin-1 beta mouse embryonic fibroblasts GDS2641 ligand:57	5.006563387566923e-05	14.313242538394668	141.7322429647507	SDC4;CCL20;PTGS2;THBS1;HIF1A	0.0003314690242802928
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	35	Interleukin-1 beta mouse embryonic fibroblasts from IRAK-4 kinase deficient mutants GDS2641 ligand:60	0.000570573214126716	8.336875212512751	62.267029362104	TNFAIP6;SDC4;SERPINE1;PTGS2;HIF1A	0.003082532473839301
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	36	TGF-beta human A549 epithelial cells GDS3710 ligand:248	0.000577974838844869	8.31242583488727	61.977282618849294	ACVR1;IL11;TNFRSF12A;BAMBI;SERPINE1	0.003082532473839301
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	46	TGF-beta human Panc-1 cells GDS4106 ligand:16	0.0031801677459188738	7.244608294930876	41.66244793383516	IL11;TNFRSF12A;SERPINE1;THBS1	0.012634707651140227
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	47	TGF-beta1 mouse renal mesangial MES-13 cells GDS1892 ligand:15	0.0031801677459188738	7.244608294930876	41.66244793383516	TNFRSF12A;SERPINE1;THBS1;WISP1	0.012634707651140227
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	53	TGF-beta human A549 epithelial cells GDS3710 ligand:247	0.0038388162663043172	6.862035823503714	38.17070024983273	IL11;TNFRSF12A;BAMBI;SERPINE1	0.01390665515340432
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	54	fibroblast growth factor 2 (FGF2) human embryonic fibroblast GDS2422 ligand:9	0.004006287904975861	6.777729823047044	37.4123242650037	ITGB1;IL11;TNFRSF12A;SERPINE1	0.014244579217691948
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	7	TGF-beta1 human IOSE - immortalized ovarian surface epithelial cell line GDS2975 ligand:256	0.001390183241291846	9.15911730545877	60.25160191740665	TGFBR3;CCL20;KDR;WISP1	0.028621509713269863
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	12	TGF-beta1 human IOSE - immortalized ovarian surface epithelial cell line GDS2975 ligand:257	0.002603505053011038	7.6715748415407115	45.65274898263277	TGFBR3;CCL20;KDR;WISP1	0.028621509713269863
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	15	interleukin-6 human prostate fibroblasts GSE68164 ligand:238	0.002865007637498586	7.464641670621737	43.70685243894813	MMP3;PDPN;CD47;MMP10	0.028621509713269863
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	19	Interleukin-1 beta mouse embryonic fibroblasts from IRAK-4 kinase deficient mutants GDS2641 ligand:59	0.0038388162663043172	6.862035823503714	38.17070024983273	LRP1;TNFAIP6;THBS1;ACVR2A	0.0288209138440456
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	24	TGF-beta human prostate fibroblasts GSE68164 ligand:240	0.00477355615851002	6.441050903119868	34.425251118935634	TGFBR3;BAMBI;MMP3;CD47	0.03218950991557957
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	27	Interleukin-1 beta mouse embryonic fibroblasts GDS2641 ligand:57	0.0069571312364853375	5.765243004418262	28.641658456630957	IL11;TNFAIP6;SERPINE1;WISP1	0.04174278741891203
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	67	interleukin-6 human prostate fibroblasts GSE68164 ligand:238	0.01962999889537458	5.613299086757991	22.064174102481672	IL6;PLOD2;ITGA5	0.054987239135314774
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_up	84	TGF-beta human A549 epithelial cells GDS3710 ligand:246	0.0294269763714072	4.780458089668616	16.855146899333484	TNFRSF12A;BAMBI;SERPINE1	0.06726166027750217
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	48	Interleukin-1 beta mouse embryonic fibroblasts GDS2641 ligand:58	0.03142092486591428	4.655745489078822	16.110188639095526	PDGFRB;WNT5A;ACVR2A	0.1060456214224607
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	51	TGF-beta human A549 epithelial cells GDS3710 ligand:250	0.06310323390714477	5.133316008316008	14.18326620049302	CCL20;IL6R	0.2004455665285775
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	52	TGF-beta human A549 epithelial cells GDS3710 ligand:251	0.06898586810813052	4.872763174133037	13.029055381359491	TGFBR3;CCL20	0.21491751218302202
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	58	TGF-beta human A549 epithelial cells GDS3710 ligand:248	0.08414698536821863	4.332014941771039	10.72256085859631	CCL20;PTGS2	0.22781651717696122
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	59	Interleukin-1 beta mouse embryonic fibroblasts from IRAK-4 kinase deficient mutants GDS2641 ligand:60	0.08472691187530809	4.314257577415472	10.648976875117041	LRP1;THBS1	0.22781651717696122
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	66	TGF-beta human A549 epithelial cells GDS3710 ligand:247	0.09657857169942724	3.9870432229982793	9.319308400042594	CCL20;PTGS2	0.23133980825983316
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	67	TGF-beta human A549 epithelial cells GDS3710 ligand:252	0.09718330500196805	3.9719645018152483	9.259270236647557	CCL20;PTGS2	0.23133980825983316
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	78	TGF-beta human A549 epithelial cells GDS3710 ligand:254	0.11138583360658633	3.6537568496331385	8.019101576651476	CCL20;PTGS2	0.23133980825983316
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	81	TGF-beta human A549 epithelial cells GDS3710 ligand:253	0.1177250070520954	3.5305737631319025	7.553323006049226	CCL20;PTGS2	0.2354500141041908
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Ligand_Perturbations_down	32	IL6-SKBR3	0.2633803282011895	3.362648556876061	4.486298341851051	ITGA8	0.2833976890843033
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Ligand_Perturbations_down	38	TNFA-MCF7	0.27202503527380917	3.2363517489375613	4.213280692118755	MMP3	0.2833976890843033
SRRS_repair_ligand_receiver_core	39	Ligand_Perturbations_from_GEO_down	97	TGF-beta1 human IOSE - immortalized ovarian surface epithelial cell line GDS2975 ligand:255	0.28057086257346253	3.1191301607311694	3.9641928401456363	TGFBR3	0.4685822653288756
