query	query_gene_n	library	rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	3	EGFR drugactivation rat GSE5282 sample 1867	5.169773650316666e-38	29.539651070578905	2536.1386952221355	ITGB1;ARPC1B;GSTP1;ENO1;YBX1;PTGS2;ACTB;MYL12A;PSMA7;ACTG1;EEF1B2;TUBA1C;LGALS1;SEC61G;C1QBP;PDPN;CFL1;SH3BGRL3;SEC61B;TIMP1;S100A11;CTSB;EIF5A;PPP1R14B;TPI1;TPM4;TNFRSF12A;TPM2;PGAM1;FN1;NME2;NME1;PKM;OSTC;KDELR2;P4HB;PFN1;GAPDH	4.01519086841261e-35
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	1	estradiol human endothelial cells GSE29881 ligand:129	2.343581295094722e-37	26.674811241610737	2249.8594314606858	TAGLN;GSTP1;PLOD2;ACTB;LDHB;TUBA1C;TUBA1B;BASP1;TUBB3;S100A16;CFL1;AP2S1;SH3BGRL3;TIMP1;TMSB10;S100A11;CTSB;CTHRC1;OST4;PPP1R14B;TPI1;TPM4;MIF;INHBA;PDIA6;CKAP4;RCN1;PKM;OSTC;COL5A2;KDELR2;TGFBI;ITGA5;CALR;P4HB;PPIB;PFN1;GAPDH;ENG	5.741774172982069e-35
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	4	PIK3CA activemutant human GSE17785 sample 2042	1.925469251028712e-36	26.536153818713657	2182.277395437238	ITGB1;TAGLN;SDC4;SERPINE1;PLOD2;ENO1;HIF1A;THBS1;MYL12A;PSMA7;TUBA1C;TUBA1B;PRDX4;TUBB3;CFL1;COTL1;SH3BGRL3;ITGAV;RABAC1;AP2M1;VKORC1;OST4;POSTN;TPI1;TPM4;TNFRSF12A;TPM2;SPHK1;PGAM1;WNT5A;FN1;MIF;COL1A1;PKM;OSTC;ITGA5;P4HB;PFN1	1.1215858387242248e-33
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_up	7	estradiol mouse uterus GSE23072 ligand:76	6.33716729835544e-35	23.92751288659794	1884.1491846092636	TAGLN;ARPC1B;UQCR11;UQCR10;YBX1;PSMA7;ACTG1;TUBA1C;LGALS1;GNG5;SEC61G;C1QBP;TMSB4X;SH3BGRL3;SEC61B;SERF2;CTSB;COX8A;EIF5A;VKORC1;PPP1R14B;TPI1;TPM4;SSR4;LUM;GSTO1;TPM2;PGAM1;NME2;MIF;PDIA6;CKAP4;COL1A1;RCN3;COL3A1;VDAC1;P4HB;PPIB	2.3447519003915127e-33
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	3	ERG KD human GSE14801 sample 2614	9.664012049867788e-36	30.41438053097345	2452.148920915925	TAGLN;CXCL8;TNFAIP6;ARPC1B;PLOD2;ENO1;ACTG1;LGALS1;BASP1;CFL1;COTL1;AP2S1;ITGAV;TIMP1;TMSB10;AP2M1;CTHRC1;TPI1;TPM4;TNFRSF12A;CCL20;TPM2;SPHK1;PGAM1;FN1;NME1;IL6;PKM;COL5A2;RAB13;ITGA5;P4HB;IL6ST;PFN1;GAPDH	7.286665085600312e-33
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_up	8	estradiol mouse uterus GSE23241 ligand:149	2.717591063292281e-34	24.212780194044832	1871.3609224799677	TAGLN;ARPC1B;GSTP1;UQCR11;UQCR10;YBX1;PSMA7;TUBA1C;LGALS1;SEC61G;C1QBP;TMSB4X;SH3BGRL3;SEC61B;S100A11;SERF2;COX8A;EIF5A;PPP1R14B;TPI1;TPM4;SSR4;LUM;GSTO1;TPM2;PGAM1;NME2;MIF;PDIA6;CKAP4;COL1A1;RCN3;COL3A1;VDAC1;CALR;P4HB;PPIB	8.79820106740876e-33
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	5	Irs2 KO mouse GSE2556 sample 331	2.1322279097749792e-35	24.712005320917857	1972.841202627394	TAGLN;SDC4;GSTP1;UQCR10;HIF1A;ACTB;MYL12A;PSMA7;ACTG1;PTMS;SRM;TUBA1C;TUBA1B;LGALS1;GNG5;BASP1;TUBB3;SEC61G;CFL1;ITGAV;RAC1;TMSB10;AP2M1;POSTN;PPP1R14B;TPI1;TPM4;GSTO1;PGAM1;SSR3;COL1A1;COL3A1;PKM;OSTC;COL5A2;PLIN2;GAPDH;ENG	9.936182059551403e-33
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	6	KDM4C natural variation human GSE41040 sample 617	5.4906960325667336e-34	26.703501945525293	2045.0833740669232	TAGLN;SDC4;GSTP1;SERPINE1;PLOD2;UQCR11;THY1;HIF1A;THBS1;EEF1B2;PRDX4;SEC61G;TMSB4X;ITGAV;TIMP1;S100A11;CTHRC1;OST4;POSTN;TPI1;LUM;PGAM1;WNT5A;SSR3;FN1;MIF;COL1A1;TGFBR3;COL3A1;RCN1;OSTC;RAB13;TGFBI;P4HB;PPIB	2.132220292646748e-31
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	4	E2f4 KO mouse GSE11039 sample 1167	9.860494509901598e-34	23.28191592094251	1769.410636025007	SDC4;GSTP1;SERPINE1;TNC;THY1;PTGS2;THBS1;ACTB;TUBA1B;LGALS1;GNG5;BASP1;PDPN;SH3BGRL3;SEC61B;TIMP1;RAC1;RABAC1;S100A11;CTSB;VKORC1;OST4;TNFRSF12A;LUM;GSTO1;TPM2;FN1;NME2;INHBA;CKAP4;COL1A1;RCN3;COL3A1;COL6A3;KDELR2;P4HB;PFN1	5.576109645349354e-31
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	7	ERG KD human GSE14801 sample 827	2.2946505665202997e-33	31.33881005725666	2355.2597298857427	TAGLN;CXCL8;TNFAIP6;ENO1;YBX1;PTGS2;ACTG1;EEF1B2;LGALS1;GNG5;BASP1;C1QBP;TMSB4X;CFL1;COTL1;AP2S1;ITGAV;TIMP1;TMSB10;TPM4;TNFRSF12A;CCL20;TPM2;SPHK1;PGAM1;FN1;NME1;IL6;ITGA5;IL6ST;PFN1;GAPDH	7.637908314274711e-31
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	8	LRRK2 Gly2019Ser (G2019S) mutation knockin human GSE36321 sample 1688	3.0676892939559206e-33	23.795682578291274	1781.4491053189101	TAGLN;GSTP1;PLOD2;UQCR10;ENO1;THBS1;ACTB;MYL12A;PSMA7;ACTG1;SRM;EEF1B2;LDHB;TUBA1C;TUBA1B;PRDX4;GNG5;SEC61G;TMSB4X;COTL1;SEC61B;TIMP1;RAC1;TMSB10;COX8A;PPP1R14B;GSTO1;PGAM1;FN1;MIF;PDIA6;CKAP4;NME1;LSM7;BAMBI;PPIB	7.941906727685884e-31
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	9	Hras Selective cardiac induced overexpression of the gene for in male mouse GSE3530 sample 984	3.0676892939559206e-33	23.795682578291274	1781.4491053189101	ITGB1;SDC4;SERPINE1;TNC;THBS1;ACTB;ACTG1;PTMS;EEF1B2;TUBA1B;LGALS1;TMSB4X;CFL1;SH3BGRL3;TIMP1;RAC1;S100A11;AP2M1;CTSB;CTHRC1;EIF5A;POSTN;TPM4;TNFRSF12A;LUM;PGAM1;SSR3;FN1;COL1A1;COL3A1;COL5A2;COL6A3;CALR;P4HB;PPIB;PFN1	7.941906727685884e-31
SRRS_all_modules	135	Gene_Perturbations_from_GEO_up	10	Zfx KO mouse GSE7069 sample 177	1.849152322132354e-32	22.495972382048333	1643.7356120635861	ITGB1;TAGLN;TNFAIP6;ARPC1B;SERPINE1;TNC;PLOD2;PTGS2;THBS1;ACTB;MYL12A;WISP1;ACTG1;LGALS1;BASP1;TMSB4X;ITGAV;TIMP1;TMSB10;S100A11;POSTN;TPM4;TNFRSF12A;GSTO1;TPM2;PGAM1;FN1;CKAP4;COL1A1;COL3A1;RCN1;COL5A2;PLIN2;TGFBI;P4HB;PFN1	4.308524910568385e-30
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	5	NRAS DEPLETION - siRNA siMut10 human GSE12445 sample 1021	1.1148012191077773e-32	20.52804567121162	1510.3313942732711	ITGB1;CXCL8;SDC4;ARPC1B;ENO1;YBX1;HIF1A;THBS1;ACTB;ACTG1;SRM;PRDX4;GNG5;SEC61G;C1QBP;TMSB4X;COTL1;ITGAV;TIMP1;RAC1;S100A11;AP2M1;EIF5A;PPP1R14B;TNFRSF12A;SSR4;TPM2;FN1;PDIA6;NME1;LSM7;BAMBI;COL5A2;VDAC1;TGFBI;P4HB;PPIB;PFN1	5.043360715243584e-30
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	6	Suz12 KO mouse GSE31354 sample 1332	1.0969824027702249e-31	20.170533967011462	1437.9084477771578	ITGB1;TAGLN;PLOD2;YBX1;THBS1;ACTB;MYL12A;ACTG1;EEF1B2;TUBA1B;LGALS1;GNG5;BASP1;TMSB4X;PDPN;CFL1;RAC1;TMSB10;S100A11;AP2M1;EIF5A;TPI1;TPM4;TNFRSF12A;TPM2;PGAM1;SSR3;FN1;NME2;NME1;COL1A1;PKM;PLIN2;CALR;P4HB;PPIB;GAPDH	4.135623658443748e-29
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	7	NRAS KD human GSE12445 sample 2758	8.120885231006559e-31	19.98463508322663	1384.6494053253853	ITGB1;CXCL8;SDC4;ARPC1B;ENO1;YBX1;THBS1;ACTB;ACTG1;SRM;EEF1B2;PRDX4;GNG5;C1QBP;TMSB4X;COTL1;TIMP1;RAC1;S100A11;AP2M1;EIF5A;PPP1R14B;TPM4;TNFRSF12A;SSR4;FN1;PDIA6;NME1;LSM7;PKM;COL5A2;KDELR2;TGFBI;P4HB;PPIB;PFN1	2.624206056076691e-28
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	8	JAG1 OE human GSE16906 sample 2860	1.1239655617177422e-30	25.192008344700312	1737.2582698209483	TAGLN;SDC4;BRI3;ARPC1B;SERPINE1;TNC;YBX1;ACTB;ACTG1;TUBA1C;TUBA1B;TUBB3;S100A16;TMSB4X;CFL1;COTL1;SH3BGRL3;TMSB10;VKORC1;TNFRSF12A;MMP3;FN1;MIF;PDIA6;MMP10;LSM7;PKM;CALR;P4HB;PPIB;PFN1;GAPDH	3.1780126257569163e-28
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	9	NFKB1 Inactivation  (IKK Inhibition) human GSE20667 sample 2576	4.123825747565618e-30	20.039296187683284	1355.8742399311275	ARPC1B;GSTP1;UQCR10;ENO1;YBX1;ACTB;PSMA7;TUBA1C;TUBA1B;PRDX4;GNG5;TUBB3;SEC61G;C1QBP;TMSB4X;CFL1;AP2S1;SH3BGRL3;TIMP1;SERF2;COX8A;EIF5A;OST4;TPI1;SSR4;GSTO1;PGAM1;MIF;PDIA6;NME1;LSM7;OSTC;PPIB;PFN1;GAPDH	1.0364548712214919e-27
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_up	9	TGF-beta human HMEC-TR mammary epithelial cell line GDS4071 ligand:245	3.487999367938642e-28	21.962442163100057	1388.5326729770031	SDC4;ARPC1B;GSTP1;SERPINE1;TNC;PTGS2;THBS1;MYL12A;LGALS1;GNG5;BASP1;S100A16;TMSB4X;SH3BGRL3;SEC61B;TIMP1;RABAC1;S100A11;CTSB;TNFRSF12A;GSTO1;FN1;PDIA6;COL1A1;IL6;OSTC;RAB13;TGFBI;ITGA5;CALR;PFN1	1.0037687069956759e-26
SRRS_all_modules	135	Gene_Perturbations_from_GEO_down	10	NRAS DEPLETION - siRNA siMut10 human GSE12445 sample 1023	2.064114905101503e-28	20.97087378640777	1336.8445742450915	ITGB1;CXCL8;SDC4;ENO1;YBX1;THBS1;ACTB;ACTG1;SRM;EEF1B2;TUBA1C;TUBA1B;PRDX4;LGALS1;TUBB3;C1QBP;TMSB4X;COTL1;SH3BGRL3;TIMP1;RAC1;S100A11;PPP1R14B;TPM4;TNFRSF12A;TPM2;FN1;NME1;LSM7;BAMBI;PFN1;GAPDH	4.6690279153396e-26
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_up	10	estriol mouse uterus GSE23241 ligand:151	2.1698609167030956e-27	20.551564192849405	1261.7660465522654	TAGLN;ARPC1B;UQCR11;UQCR10;YBX1;ACTG1;TUBA1C;LGALS1;SEC61G;TMSB4X;SH3BGRL3;SEC61B;S100A11;SERF2;CTSB;COX8A;VKORC1;POSTN;PPP1R14B;SSR4;LUM;GSTO1;TPM2;NME2;COL1A1;RCN3;COL3A1;RCN1;VDAC1;P4HB;PPIB	5.619939774261018e-26
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	2	estradiol human breast epithelial cells GSE23500 ligand:130	4.119060585211363e-24	20.27169421487603	1091.5581021758462	ITGB1;CXCL8;SERPINE1;TNC;PLOD2;ENO1;THBS1;LGALS1;BASP1;TUBB3;S100A16;SEC61G;TMSB10;CTHRC1;PDGFRB;IL11;PPP1R14B;TNFRSF12A;TPM2;COL1A1;IL6;COL3A1;OSTC;COL5A2;COL6A3;P4HB;PFN1	4.798704313331233e-22
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	3	Anti-Mullerian hormone rat ovary GDS3199 ligand:249	5.8759644653035505e-24	21.597598613283726	1155.2808626635278	SDC4;GSTP1;YBX1;ACTB;LGALS1;SEC61G;TMSB4X;CFL1;AP2S1;TIMP1;RABAC1;TMSB10;S100A11;AP2M1;SERF2;COX8A;EIF5A;TPI1;SSR4;NME2;MIF;COL1A1;PKM;BAMBI;PFN1;GAPDH	4.798704313331233e-22
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	1	LJP005 HS578T 24H-LDN-193189-10	4.378464502414048e-21	28.37800934243622	1330.2926546249532	EIF5A;SDC4;SERPINE1;UQCR10;ENO1;YBX1;ACTB;PSMA7;COL1A1;COL3A1;PRDX4;BASP1;RAB13;COL6A3;KDELR2;TGFBI;P4HB;RAC1;PPIB;AP2M1	4.55177239191139e-17
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	2	LJP007 HA1E 24H-NVP-BGT226-1.11	5.068224464882964e-21	28.143977191732002	1315.2045400434165	VKORC1;FKBP11;TPM4;PGAM1;WNT5A;PLOD2;ENO1;THY1;PDIA6;THBS1;ACTB;CKAP4;COL1A1;COL3A1;PRDX4;BASP1;KDELR2;P4HB;CD47;PPIB	4.55177239191139e-17
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	3	LJP006 HA1E 24H-QL-X-138-10	9.173561145314348e-20	19.437401733974216	852.0458193348579	EIF5A;FKBP11;PPP1R14B;TPM4;CCL20;TPM2;SERPINE1;TNC;FN1;PLOD2;INHBA;ENO1;THBS1;MMP10;COL1A1;BASP1;COTL1;KDELR2;SH3BGRL3;TGFBI;CD47;S100A11	5.49251684307121e-16
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	4	estradiol human endometrial cancer cells GSE56946 ligand:223	3.9440255168249255e-17	14.236362435609562	537.7322470100085	COX8A;PPP1R14B;TPI1;SSR4;BRI3;GSTP1;NME2;MIF;PDIA6;MZT2B;TUBA1C;PRDX4;LGALS1;TUBB3;GUK1;C1QBP;CALR;PPIB;RABAC1;TMSB10;GAPDH;SERF2	2.415715629055267e-15
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	5	17beta-estradiol human U2OS osteosarcoma cell line GDS1094 ligand:44	2.5490801753369175e-16	13.999286005711955	502.65316831711874	TPI1;PGAM1;WNT5A;SERPINE1;INHBA;ENO1;HIF1A;ACTB;NME1;SRM;LDHB;PKM;TUBB3;CFL1;SH3BGRL3;VDAC1;TIMP1;TMSB10;GAPDH;S100A11;AP2M1	1.2490492859150896e-14
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	6	17beta-estradiol mouse uterus GDS1058 ligand:32	5.918588316080141e-16	16.024017841825355	561.8543603583506	VKORC1;POSTN;TPI1;LUM;GSTP1;WNT5A;THY1;YBX1;PTMS;COL1A1;COL3A1;TMSB4X;COL5A2;TGFBI;RAC1;PPIB;RABAC1;TMSB10;S100A11	2.4167568957327243e-14
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	7	Thyroid hormone human Endometrial cells GDS4987 ligand:168	8.971501744847815e-16	11.285965794768611	391.02833756498075	TAGLN;FLT1;GSTO1;GSTP1;SERPINE1;FN1;UQCR11;UQCR10;MIF;ENO1;MYL12A;ATOX1;ACTG1;LSM7;PRDX4;LGALS1;COL5A2;KDELR2;TGFBI;SEC61B;P4HB;GAPDH;AP2M1	3.038516990939268e-14
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	8	interleukin-1 rat chondrocyte GDS2472 ligand:228	9.921688133679242e-16	12.044303797468354	416.0902081470058	PDGFRB;VKORC1;TAGLN;TPI1;TPM4;TPM2;MIF;ACTB;COL1A1;RCN3;TUBA1C;COL3A1;LGALS1;OSTC;COL5A2;KDELR2;SEC61B;PFN1;S100A11;AP2M1;SERF2;CTHRC1	3.038516990939268e-14
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	4	LJP006 HA1E 24H-nintedanib-10	1.9236263023594116e-17	29.21636346846431	1124.5300722865602	FKBP11;EIF5A;TNFRSF12A;SPHK1;PGAM1;SERPINE1;TNC;PLOD2;ENO1;INHBA;THBS1;SRM;COL1A1;ADAM12;ITGAV;TGFBI	8.638043910744938e-14
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	9	testosterone human skeletal muscle GDS2920 ligand:62	6.951867625312672e-15	11.69677033492823	381.31197644013946	LUM;FN1;UQCR10;MIF;ACTB;ACTG1;COL1A1;EEF1B2;LDHB;TUBA1C;COL3A1;TUBA1B;PKM;TMSB4X;COL5A2;CFL1;COL6A3;PFN1;TMSB10;GAPDH;SERF2	1.7032075682016045e-13
SRRS_all_modules	135	Ligand_Perturbations_from_GEO_down	10	17beta-estradiol mouse uterus GDS1058 ligand:31	6.951867625312672e-15	11.69677033492823	381.31197644013946	TAGLN;POSTN;TPI1;TPM4;LUM;GSTO1;UQCR11;YBX1;MYL12A;ATOX1;TUBA1C;COL3A1;TUBA1B;LGALS1;PKM;CFL1;RAC1;PPIB;RABAC1;TMSB10;S100A11	1.7032075682016045e-13
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	5	LJP006 HS578T 24H-QL-X-138-10	8.372535290849259e-17	16.277432712215322	602.5741161969061	VKORC1;FKBP11;LUM;TPM2;ARPC1B;GSTP1;WNT5A;PLOD2;ENO1;PDIA6;CKAP4;NME1;COL3A1;RCN1;PRDX4;ADAM12;KDELR2;P4HB;CD47;ENG	3.007749577884688e-13
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	6	LJP006 HEPG2 24H-AS-605240-10	1.6518159618538794e-16	29.436011904761905	1069.6895490510203	TNFRSF12A;LUM;SERPINE1;TNC;PLOD2;ENO1;THY1;INHBA;THBS1;NME1;COL1A1;COL3A1;FAP;COL6A3;TIMP1	4.944986384469897e-13
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	7	LJP005 HEPG2 24H-trametinib-0.37	2.2149737269536794e-15	20.89644676768345	705.1200007036347	TAGLN;TNFRSF12A;CCL20;TPM2;SERPINE1;TNC;PLOD2;INHBA;ENO1;THBS1;NME1;SRM;COL1A1;COL3A1;C1QBP;COL6A3	5.595806169769328e-12
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	8	LJP005 HEPG2 24H-PD-184352-3.33	2.492286457975427e-15	23.983009708737864	806.4425120618597	EIF5A;POSTN;TNFAIP6;TNFRSF12A;LUM;SERPINE1;TNC;THBS1;COL1A1;COL3A1;FAP;C1QBP;COL10A1;COL6A3;TIMP1	5.595806169769328e-12
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	9	LJP006 HME1 24H-nintedanib-10	3.5617929134574244e-15	33.492844132188395	1114.2570986298724	FKBP11;POSTN;TNFAIP6;LUM;SPHK1;TNC;PLOD2;INHBA;COL1A1;COL3A1;FAP;COL5A2;COL6A3	7.108547145724695e-12
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_down	10	LJP006 HS578T 24H-afatinib-10	7.267677210645984e-15	19.22007063695043	625.7159278322005	EIF5A;TAGLN;TPM2;GSTP1;WNT5A;SERPINE1;TNC;PLOD2;INHBA;ENO1;THBS1;CKAP4;SRM;COL3A1;BASP1;ITGAV	1.3054201805762318e-11
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	1	GSE141891 2D-vs-3D-Growth Hs iPSCs Up	6.771902606497788e-12	15.005545889517181	385.9162160155678	COX8A;OST4;PPP1R14B;PSMA7;ACTG1;EEF1B2;PRDX4;GNG5;TMSB4X;AP2S1;SH3BGRL3;PFN1;TMSB10;SERF2	2.5056039644041817e-09
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	2	GSE94846 PAX8-Overexpression Mm Chip Islet Up	1.4996175797382564e-11	14.072135496377921	350.7230117896227	IL11;POSTN;LRP1;LUM;TNC;FN1;PLOD2;INHBA;COL1A1;COL3A1;COL6A3;TGFBI;TIMP1;TMSB10	2.7742925225157743e-09
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	1	LJP009 PC3 24H-mitoxantrone-10	2.924181506767756e-13	16.767006802721088	483.90573558956163	EIF5A;PPP1R14B;TPM2;SERPINE1;INHBA;THY1;YBX1;SRM;GUK1;SEC61G;COTL1;AP2S1;TGFBI;RABAC1;CTSB	4.72045910926e-09
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	2	LJP006 HEPG2 24H-sirolimus-0.37	4.642009154548137e-13	44.06444444444445	1251.3623157829682	COL1A1;POSTN;BASP1;SERPINE1;COTL1;FN1;COL6A3;SH3BGRL3;INHBA;THBS1	4.72045910926e-09
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	3	GSE138252 NoFib-vs-AtrialFib Hs RAtrium Up	1.088600996693002e-10	11.981296215745976	274.86240784765	POSTN;TPI1;LUM;UQCR11;UQCR10;MIF;LDHB;PRDX4;LGALS1;TMSB4X;TIMP1;TMSB10;GAPDH;ENG	1.342607895921369e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	3	LJP008 HEPG2 24H-entinostat-1.11	4.387269380563536e-12	21.43631436314363	560.6092261859045	COL1A1;POSTN;COL3A1;LGALS1;BASP1;BAMBI;LUM;TNC;COTL1;COL6A3;TIMP1;CTSB	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	4	LJP009 PC3 24H-saracatinib-10	4.733019359118339e-12	13.5939226519337	354.481350026641	EIF5A;SSR4;SERPINE1;INHBA;PRDX4;GUK1;AP2S1;KDELR2;ITGAV;TGFBI;P4HB;CD47;RABAC1;AP2M1;CTSB	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	5	LJP007 MCF7 24H-dinaciclib-0.12	6.771902606497788e-12	15.005545889517181	385.9162160155678	EIF5A;SSR4;TPM2;GSTP1;SSR3;FN1;UQCR11;ENO1;COL5A2;COTL1;CD47;IL6ST;RABAC1;CTSB	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	6	LJP005 HEPG2 24H-PF-477736-10	7.111213683052401e-12	25.08582949308756	643.9368917884248	EIF5A;TNFRSF12A;BASP1;SERPINE1;RAB13;FN1;ITGAV;TIMP1;INHBA;IL6ST;THBS1	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	7	LJP006 BT20 24H-alvocidib-3.33	8.751468658598208e-12	20.090447154471544	511.5389389789376	PRDX4;SSR4;GUK1;CCL20;COL5A2;SSR3;COL6A3;ITGAV;ENO1;THY1;THBS1;NME1	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	8	LJP009 MCF7 24H-CGP-60474-0.12	8.81018010101521e-12	16.964106292966683	431.8232465908224	COX8A;EIF5A;TPI1;TPM2;ARPC1B;GSTP1;UQCR11;ENO1;COL3A1;COL5A2;COTL1;P4HB;CD47	2.2397680361805915e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	9	LJP005 MCF10A 24H-GSK-690693-10	1.507257985970272e-11	19.091040811398212	475.71330263918344	TAGLN;LGALS1;SDC4;BASP1;TPM2;SERPINE1;FN1;INHBA;TGFBI;IL6ST;THBS1;CTSB	3.4060681020737104e-08
SRRS_all_modules	135	LINCS_L1000_Chem_Pert_up	10	LJP005 HEPG2 24H-mitoxantrone-10	2.362380009584838e-11	15.573163327261687	381.05609608445957	POSTN;LUM;ARPC1B;GSTP1;THY1;COL3A1;GUK1;COL5A2;COL6A3;COL10A1;CD47;IL6ST;CTSB	4.804608463493643e-08
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_up	1	TNFA-MDAMB231	5.357963102911664e-10	13.64746583636049	291.33609769898237	IL6;SDC4;TNFAIP6;CCL20;SERPINE1;FN1;INHBA;CD47;IL6ST;PTGS2;MMP10;CTSB	5.036485316736964e-08
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	4	GSE41203 NonObeseDiab 2Wks Mm Chip Islets Dn	5.771154270503553e-10	11.785365629029288	250.70983344230305	POSTN;TNFRSF12A;LUM;WNT5A;FN1;PLOD2;THBS1;ACTG1;RCN3;IL6;COL3A1;FAP;TUBB3	5.3383177002157865e-08
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_down	1	HGF-MCF7	1.0364154339923127e-09	12.822764227642276	265.27090643415244	LDHB;POSTN;LGALS1;SPHK1;WNT5A;COL5A2;FN1;COL10A1;THY1;IL6ST;PPIB;PTGS2	9.742305079527739e-08
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_up	2	IL1-HS578T	5.11348653378207e-09	12.774193548387096	243.87703903817294	IL6;SDC4;TNFAIP6;BAMBI;CCL20;WNT5A;MMP3;INHBA;PTGS2;THBS1;CTSB	2.0899545168517765e-07
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_up	3	IL1-MDAMB231	6.771187404567953e-09	12.40928849233585	233.4260302440735	IL6;SDC4;TNFAIP6;CCL20;WNT5A;SERPINE1;PLOD2;INHBA;CD47;PTGS2;MMP10	2.0899545168517765e-07
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_up	4	EPR-SKBR3	8.893423475965007e-09	12.064516129032258	223.65144224101635	EIF5A;ITGB1;IL6;LGALS1;TNFRSF12A;BASP1;SERPINE1;TGFBI;INHBA;TIMP1;THBS1	2.0899545168517765e-07
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	5	GSE108654 Islets-vs-hESC-OE Hs Islets Up	8.383846637181548e-09	9.301275045537341	172.97543068684365	PDGFRB;IL11;POSTN;CXCL8;TNFRSF12A;TNFAIP6;LUM;SPHK1;SERPINE1;PTGS2;LGALS1;FAP;KDR	6.204046511514346e-07
SRRS_all_modules	135	Diabetes_Perturbations_GEO_2022	6	GSE108971 Diabetic Hs EpicardialAdipose Dn	1.1993664017949733e-08	10.156665376177571	185.2462753948765	IL11;IL6;CXCL8;TNFRSF12A;TNFAIP6;CCL20;SPHK1;SERPINE1;TNC;INHBA;PTGS2;THBS1	7.396092811069002e-07
SRRS_all_modules	135	LINCS_L1000_Ligand_Perturbations_up	5	HBEGF-HS578T	9.442800552140232e-08	10.956111111111111	177.21978796213963	EIF5A;COL3A1;TNFRSF12A;SDC4;TNFAIP6;SPHK1;SERPINE1;FN1;PTGS2;THBS1	1.572416322326361e-06
